timestamp,utilization_rate,hour_of_day,day_of_week,month,is_weekend,is_peak_hour,temperature_f,precipitation_mm,weather_condition,traffic_congestion_index,local_event,current_price,gas_price_per_gallon
2025-08-24 04:30:00,0.023,4,6,8,True,False,87.4,0.0,partly_cloudy,3,none,0.408,4.23
2025-08-24 05:00:00,0.06,5,6,8,True,False,72.7,0.0,clear,1,none,0.408,3.99
2025-08-24 05:30:00,0.061,5,6,8,True,False,84.0,0.0,partly_cloudy,2,none,0.408,4.34
2025-08-24 06:00:00,0.098,6,6,8,True,False,91.0,0.0,cloudy,3,none,0.48,4.13
2025-08-24 06:30:00,0.132,6,6,8,True,False,84.1,0.0,clear,6,none,0.48,4.1
2025-08-24 07:00:00,0.385,7,6,8,True,True,79.3,0.0,cloudy,10,none,0.48,4.03
2025-08-24 07:30:00,0.274,7,6,8,True,True,82.0,8.2,light_rain,6,none,0.48,4.2
2025-08-24 08:00:00,0.622,8,6,8,True,True,67.6,0.6,light_rain,10,none,0.48,4.07
2025-08-24 08:30:00,0.518,8,6,8,True,True,82.8,0.0,clear,6,none,0.48,4.39
2025-08-24 09:00:00,0.75,9,6,8,True,True,87.9,0.0,clear,7,none,0.48,4.0
2025-08-24 09:30:00,0.545,9,6,8,True,True,76.5,0.0,clear,10,none,0.48,4.25
2025-08-24 10:00:00,0.65,10,6,8,True,False,69.3,5.5,light_rain,3,none,0.48,4.29
2025-08-24 10:30:00,0.884,10,6,8,True,False,80.4,1.1,light_rain,7,none,0.528,4.03
2025-08-24 11:00:00,0.98,11,6,8,True,False,91.1,0.0,partly_cloudy,6,none,0.528,4.06
2025-08-24 11:30:00,0.776,11,6,8,True,False,77.9,0.0,partly_cloudy,4,none,0.48,4.14
2025-08-24 12:00:00,0.761,12,6,8,True,False,91.7,0.0,partly_cloudy,5,none,0.48,4.27
2025-08-24 12:30:00,0.98,12,6,8,True,False,70.5,0.0,clear,5,none,0.528,4.09
2025-08-24 13:00:00,0.98,13,6,8,True,False,79.3,0.0,clear,5,none,0.528,4.06
2025-08-24 13:30:00,0.98,13,6,8,True,False,75.6,0.0,cloudy,6,none,0.528,4.04
2025-08-24 14:00:00,0.839,14,6,8,True,False,76.1,0.0,clear,5,none,0.528,4.12
2025-08-24 14:30:00,0.793,14,6,8,True,False,93.3,0.0,partly_cloudy,6,none,0.48,4.21
2025-08-24 15:00:00,0.839,15,6,8,True,False,74.8,0.0,cloudy,4,none,0.528,4.39
2025-08-24 15:30:00,0.635,15,6,8,True,False,89.9,0.0,cloudy,5,none,0.48,4.1
2025-08-24 16:00:00,0.776,16,6,8,True,False,78.6,0.0,partly_cloudy,4,none,0.48,4.07
2025-08-24 16:30:00,0.76,16,6,8,True,False,72.1,0.0,clear,5,none,0.48,4.13
2025-08-24 17:00:00,0.772,17,6,8,True,True,86.2,0.0,clear,8,none,0.552,4.38
2025-08-24 17:30:00,0.758,17,6,8,True,True,87.2,12.8,heavy_rain,10,none,0.552,4.34
2025-08-24 18:00:00,0.98,18,6,8,True,True,68.0,0.0,clear,6,none,0.607,4.4
2025-08-24 18:30:00,0.718,18,6,8,True,True,77.5,0.0,cloudy,8,none,0.552,4.03
2025-08-24 19:00:00,0.816,19,6,8,True,True,85.0,1.2,light_rain,6,none,0.607,4.29
2025-08-24 19:30:00,0.98,19,6,8,True,True,87.8,0.0,clear,7,none,0.607,4.38
2025-08-24 20:00:00,0.98,20,6,8,True,True,76.0,0.0,clear,5,none,0.607,4.07
2025-08-24 20:30:00,0.777,20,6,8,True,True,82.5,0.0,clear,4,none,0.552,4.31
2025-08-24 21:00:00,0.648,21,6,8,True,False,84.7,0.0,clear,3,none,0.48,4.24
2025-08-24 21:30:00,0.792,21,6,8,True,False,76.6,0.0,clear,5,none,0.48,4.28
2025-08-24 22:00:00,0.46,22,6,8,True,False,76.3,0.0,partly_cloudy,6,none,0.48,4.21
2025-08-24 22:30:00,0.398,22,6,8,True,False,82.2,0.0,clear,6,none,0.48,4.21
2025-08-24 23:00:00,0.283,23,6,8,True,False,78.0,0.0,partly_cloudy,5,none,0.48,4.02
2025-08-24 23:30:00,0.258,23,6,8,True,False,86.7,0.0,clear,4,none,0.48,4.18
2025-08-25 00:00:00,0.095,0,0,8,False,False,81.0,0.0,cloudy,1,none,0.48,4.37
2025-08-25 00:30:00,0.118,0,0,8,False,False,81.6,1.9,light_rain,3,none,0.48,4.0
2025-08-25 01:00:00,0.054,1,0,8,False,False,74.5,0.0,partly_cloudy,3,festival,0.48,4.14
2025-08-25 01:30:00,0.054,1,0,8,False,False,82.0,0.0,cloudy,2,none,0.48,4.03
2025-08-25 02:00:00,0.034,2,0,8,False,False,82.1,0.0,clear,1,none,0.408,4.32
2025-08-25 02:30:00,0.036,2,0,8,False,False,83.0,0.0,clear,2,none,0.408,4.08
2025-08-25 03:00:00,0.02,3,0,8,False,False,66.8,0.0,clear,2,none,0.408,4.29
2025-08-25 03:30:00,0.022,3,0,8,False,False,79.0,0.0,partly_cloudy,2,none,0.408,4.28
2025-08-25 04:00:00,0.02,4,0,8,False,False,71.4,0.0,clear,1,none,0.408,4.18
2025-08-25 04:30:00,0.023,4,0,8,False,False,89.1,0.0,partly_cloudy,3,none,0.408,4.17
2025-08-25 05:00:00,0.044,5,0,8,False,False,80.9,0.0,cloudy,3,none,0.408,4.02
2025-08-25 05:30:00,0.05,5,0,8,False,False,93.2,0.0,partly_cloudy,1,none,0.408,4.14
2025-08-25 06:00:00,0.084,6,0,8,False,False,93.4,0.0,cloudy,7,none,0.48,4.37
2025-08-25 06:30:00,0.082,6,0,8,False,False,87.7,0.0,clear,3,none,0.48,4.03
2025-08-25 07:00:00,0.302,7,0,8,False,True,80.9,0.0,partly_cloudy,6,none,0.48,4.05
2025-08-25 07:30:00,0.212,7,0,8,False,True,70.6,0.0,clear,6,none,0.48,4.23
2025-08-25 08:00:00,0.332,8,0,8,False,True,78.0,5.7,light_rain,10,none,0.48,4.19
2025-08-25 08:30:00,0.472,8,0,8,False,True,83.6,0.0,clear,10,none,0.48,4.18
2025-08-25 09:00:00,0.595,9,0,8,False,True,82.2,0.0,clear,7,none,0.48,4.05
2025-08-25 09:30:00,0.477,9,0,8,False,True,86.3,0.0,clear,10,none,0.48,4.12
2025-08-25 10:00:00,0.726,10,0,8,False,False,88.4,0.0,partly_cloudy,4,none,0.48,4.12
2025-08-25 10:30:00,0.668,10,0,8,False,False,71.2,0.0,cloudy,4,none,0.48,4.29
2025-08-25 11:00:00,0.746,11,0,8,False,False,69.9,0.0,clear,4,none,0.48,4.08
2025-08-25 11:30:00,0.848,11,0,8,False,False,92.5,0.0,clear,6,none,0.528,4.27
2025-08-25 12:00:00,0.81,12,0,8,False,False,85.1,0.0,clear,7,none,0.528,4.23
2025-08-25 12:30:00,0.728,12,0,8,False,False,74.4,0.0,partly_cloudy,4,none,0.48,4.3
2025-08-25 13:00:00,0.773,13,0,8,False,False,76.7,0.0,clear,3,none,0.48,4.27
2025-08-25 13:30:00,0.683,13,0,8,False,False,85.4,0.0,clear,6,none,0.48,4.2
2025-08-25 14:00:00,0.724,14,0,8,False,False,87.0,0.0,partly_cloudy,6,none,0.48,4.27
2025-08-25 14:30:00,0.771,14,0,8,False,False,77.5,0.0,clear,7,none,0.48,4.07
2025-08-25 15:00:00,0.499,15,0,8,False,False,88.2,0.0,clear,5,none,0.48,4.38
2025-08-25 15:30:00,0.552,15,0,8,False,False,73.2,32.0,heavy_rain,7,none,0.48,4.24
2025-08-25 16:00:00,0.563,16,0,8,False,False,67.5,0.0,clear,5,none,0.48,3.99
2025-08-25 16:30:00,0.515,16,0,8,False,False,92.0,0.0,cloudy,3,none,0.48,4.37
2025-08-25 17:00:00,0.684,17,0,8,False,True,74.9,0.0,clear,8,none,0.552,4.04
2025-08-25 17:30:00,0.703,17,0,8,False,True,80.2,0.0,clear,6,none,0.552,4.28
2025-08-25 18:00:00,0.729,18,0,8,False,True,90.4,0.0,partly_cloudy,10,none,0.552,4.35
2025-08-25 18:30:00,0.796,18,0,8,False,True,94.1,0.0,cloudy,8,none,0.552,4.14
2025-08-25 19:00:00,0.855,19,0,8,False,True,72.0,0.0,partly_cloudy,10,none,0.607,4.17
2025-08-25 19:30:00,0.89,19,0,8,False,True,93.4,0.0,cloudy,7,none,0.607,4.26
2025-08-25 20:00:00,0.7,20,0,8,False,True,79.5,0.0,clear,5,none,0.552,4.17
2025-08-25 20:30:00,0.783,20,0,8,False,True,81.8,0.0,clear,5,none,0.552,4.02
2025-08-25 21:00:00,0.621,21,0,8,False,False,78.2,0.0,cloudy,4,none,0.48,4.05
2025-08-25 21:30:00,0.501,21,0,8,False,False,84.2,0.0,partly_cloudy,4,sports_game,0.48,4.34
2025-08-25 22:00:00,0.315,22,0,8,False,False,89.2,0.0,cloudy,3,none,0.48,4.14
2025-08-25 22:30:00,0.293,22,0,8,False,False,79.7,0.0,clear,6,none,0.48,4.06
2025-08-25 23:00:00,0.23,23,0,8,False,False,77.6,1.1,light_rain,5,none,0.48,4.16
2025-08-25 23:30:00,0.17,23,0,8,False,False,85.0,0.0,clear,6,none,0.48,4.05
2025-08-26 00:00:00,0.09,0,1,8,False,False,86.1,0.0,cloudy,1,none,0.48,4.04
2025-08-26 00:30:00,0.078,0,1,8,False,False,91.3,0.0,clear,2,none,0.48,4.34
2025-08-26 01:00:00,0.038,1,1,8,False,False,86.1,0.0,partly_cloudy,2,none,0.48,4.09
2025-08-26 01:30:00,0.061,1,1,8,False,False,73.5,0.0,clear,3,none,0.48,4.28
2025-08-26 02:00:00,0.037,2,1,8,False,False,83.6,0.0,cloudy,2,none,0.408,4.39
2025-08-26 02:30:00,0.032,2,1,8,False,False,71.2,0.0,partly_cloudy,1,none,0.408,4.36
2025-08-26 03:00:00,0.02,3,1,8,False,False,81.3,8.9,light_rain,3,none,0.408,4.28
2025-08-26 03:30:00,0.02,3,1,8,False,False,69.3,4.2,light_rain,3,none,0.408,4.14
2025-08-26 04:00:00,0.02,4,1,8,False,False,75.4,0.0,cloudy,1,none,0.408,4.29
2025-08-26 04:30:00,0.022,4,1,8,False,False,79.1,0.0,clear,2,none,0.408,4.0
2025-08-26 05:00:00,0.054,5,1,8,False,False,81.6,0.0,clear,2,none,0.408,4.14
2025-08-26 05:30:00,0.043,5,1,8,False,False,85.4,0.0,clear,1,none,0.408,4.36
2025-08-26 06:00:00,0.084,6,1,8,False,False,84.4,0.0,clear,4,none,0.48,4.02
2025-08-26 06:30:00,0.083,6,1,8,False,False,75.0,0.0,clear,6,none,0.48,4.06
2025-08-26 07:00:00,0.276,7,1,8,False,True,86.0,0.0,cloudy,9,none,0.48,4.07
2025-08-26 07:30:00,0.259,7,1,8,False,True,81.7,0.0,clear,8,none,0.48,4.11
2025-08-26 08:00:00,0.496,8,1,8,False,True,85.5,0.0,clear,8,none,0.48,4.25
2025-08-26 08:30:00,0.481,8,1,8,False,True,77.6,0.0,clear,8,none,0.48,4.05
2025-08-26 09:00:00,0.541,9,1,8,False,True,73.2,1.4,light_rain,9,none,0.48,4.1
2025-08-26 09:30:00,0.513,9,1,8,False,True,86.3,0.0,cloudy,9,none,0.48,4.25
2025-08-26 10:00:00,0.632,10,1,8,False,False,90.4,0.0,cloudy,7,none,0.48,4.36
2025-08-26 10:30:00,0.591,10,1,8,False,False,76.4,0.0,partly_cloudy,6,none,0.48,4.14
2025-08-26 11:00:00,0.6,11,1,8,False,False,74.9,0.0,clear,4,none,0.48,4.34
2025-08-26 11:30:00,0.86,11,1,8,False,False,90.2,0.0,partly_cloudy,5,none,0.528,4.35
2025-08-26 12:00:00,0.607,12,1,8,False,False,78.5,0.0,cloudy,6,none,0.48,4.06
2025-08-26 12:30:00,0.821,12,1,8,False,False,79.3,0.0,partly_cloudy,3,none,0.528,4.3
2025-08-26 13:00:00,0.84,13,1,8,False,False,71.5,0.0,clear,4,none,0.528,4.1
2025-08-26 13:30:00,0.679,13,1,8,False,False,86.6,0.0,clear,3,none,0.48,4.19
2025-08-26 14:00:00,0.655,14,1,8,False,False,88.1,0.0,partly_cloudy,6,none,0.48,4.21
2025-08-26 14:30:00,0.591,14,1,8,False,False,75.9,0.0,clear,7,none,0.48,4.1
2025-08-26 15:00:00,0.73,15,1,8,False,False,90.9,0.0,cloudy,6,none,0.48,4.09
2025-08-26 15:30:00,0.562,15,1,8,False,False,84.8,0.0,clear,7,none,0.48,4.15
2025-08-26 16:00:00,0.591,16,1,8,False,False,89.4,0.0,partly_cloudy,6,none,0.48,4.11
2025-08-26 16:30:00,0.607,16,1,8,False,False,73.7,0.0,clear,7,none,0.48,4.35
2025-08-26 17:00:00,0.625,17,1,8,False,True,81.4,0.0,clear,7,conference,0.552,4.14
2025-08-26 17:30:00,0.571,17,1,8,False,True,74.5,0.0,clear,9,none,0.552,4.16
2025-08-26 18:00:00,0.812,18,1,8,False,True,85.5,0.0,partly_cloudy,6,none,0.607,4.23
2025-08-26 18:30:00,0.685,18,1,8,False,True,73.6,0.0,clear,10,none,0.552,4.34
2025-08-26 19:00:00,0.828,19,1,8,False,True,85.5,0.0,clear,10,none,0.607,4.28
2025-08-26 19:30:00,0.959,19,1,8,False,True,71.4,0.0,clear,6,none,0.607,4.09
2025-08-26 20:00:00,0.574,20,1,8,False,True,79.1,0.0,partly_cloudy,7,none,0.552,4.35
2025-08-26 20:30:00,0.853,20,1,8,False,True,72.4,0.0,clear,6,none,0.607,4.06
2025-08-26 21:00:00,0.678,21,1,8,False,False,76.3,0.0,partly_cloudy,5,none,0.48,4.16
2025-08-26 21:30:00,0.585,21,1,8,False,False,87.8,0.0,partly_cloudy,5,none,0.48,4.03
2025-08-26 22:00:00,0.316,22,1,8,False,False,75.5,0.0,clear,4,none,0.48,3.99
2025-08-26 22:30:00,0.321,22,1,8,False,False,87.3,0.0,clear,5,none,0.48,4.14
2025-08-26 23:00:00,0.234,23,1,8,False,False,67.5,0.0,clear,5,none,0.48,4.4
2025-08-26 23:30:00,0.168,23,1,8,False,False,66.3,0.0,cloudy,3,none,0.48,4.26
2025-08-27 00:00:00,0.108,0,2,8,False,False,78.4,0.0,partly_cloudy,2,none,0.48,4.01
2025-08-27 00:30:00,0.094,0,2,8,False,False,76.2,0.0,cloudy,3,none,0.48,4.26
2025-08-27 01:00:00,0.05,1,2,8,False,False,80.7,0.0,clear,3,none,0.48,4.28
2025-08-27 01:30:00,0.046,1,2,8,False,False,72.3,0.0,cloudy,3,none,0.48,4.17
2025-08-27 02:00:00,0.036,2,2,8,False,False,79.4,2.3,light_rain,1,none,0.408,4.05
2025-08-27 02:30:00,0.03,2,2,8,False,False,84.3,0.0,clear,3,none,0.408,4.08
2025-08-27 03:00:00,0.023,3,2,8,False,False,85.7,0.0,clear,2,none,0.408,4.33
2025-08-27 03:30:00,0.022,3,2,8,False,False,72.9,0.0,clear,1,none,0.408,4.18
2025-08-27 04:00:00,0.024,4,2,8,False,False,76.0,0.4,light_rain,2,none,0.408,4.05
2025-08-27 04:30:00,0.022,4,2,8,False,False,84.3,0.0,partly_cloudy,3,none,0.408,4.17
2025-08-27 05:00:00,0.056,5,2,8,False,False,68.8,0.0,cloudy,2,none,0.408,4.36
2025-08-27 05:30:00,0.054,5,2,8,False,False,91.4,0.0,partly_cloudy,1,none,0.408,4.21
2025-08-27 06:00:00,0.115,6,2,8,False,False,71.9,0.0,partly_cloudy,5,none,0.48,3.99
2025-08-27 06:30:00,0.115,6,2,8,False,False,78.5,0.0,partly_cloudy,7,none,0.48,4.26
2025-08-27 07:00:00,0.227,7,2,8,False,True,81.5,0.0,clear,6,none,0.48,4.03
2025-08-27 07:30:00,0.199,7,2,8,False,True,79.0,0.0,partly_cloudy,10,none,0.48,4.01
2025-08-27 08:00:00,0.471,8,2,8,False,True,73.0,0.0,cloudy,7,concert,0.48,4.12
2025-08-27 08:30:00,0.425,8,2,8,False,True,75.6,0.0,clear,10,none,0.48,4.13
2025-08-27 09:00:00,0.385,9,2,8,False,True,80.6,0.0,clear,9,none,0.48,4.05
2025-08-27 09:30:00,0.491,9,2,8,False,True,81.0,0.0,clear,8,none,0.48,4.41
2025-08-27 10:00:00,0.487,10,2,8,False,False,76.2,0.0,clear,4,none,0.48,4.14
2025-08-27 10:30:00,0.554,10,2,8,False,False,76.3,0.0,clear,4,none,0.48,4.29
2025-08-27 11:00:00,0.765,11,2,8,False,False,70.2,0.0,clear,4,none,0.48,4.07
2025-08-27 11:30:00,0.562,11,2,8,False,False,79.6,0.0,clear,5,none,0.48,4.07
2025-08-27 12:00:00,0.696,12,2,8,False,False,72.1,0.0,partly_cloudy,6,none,0.48,4.26
2025-08-27 12:30:00,0.811,12,2,8,False,False,71.5,0.0,clear,4,none,0.528,4.28
2025-08-27 13:00:00,0.737,13,2,8,False,False,78.2,0.0,clear,3,none,0.48,4.07
2025-08-27 13:30:00,0.68,13,2,8,False,False,76.4,0.0,cloudy,4,none,0.48,4.25
2025-08-27 14:00:00,0.595,14,2,8,False,False,81.3,0.0,partly_cloudy,4,none,0.48,4.06
2025-08-27 14:30:00,0.593,14,2,8,False,False,76.7,0.1,light_rain,6,none,0.48,4.37
2025-08-27 15:00:00,0.637,15,2,8,False,False,83.9,10.3,heavy_rain,6,none,0.48,4.27
2025-08-27 15:30:00,0.73,15,2,8,False,False,71.8,0.0,clear,7,none,0.48,4.22
2025-08-27 16:00:00,0.556,16,2,8,False,False,76.3,1.2,light_rain,5,none,0.48,4.32
2025-08-27 16:30:00,0.664,16,2,8,False,False,88.5,0.0,partly_cloudy,7,none,0.48,4.19
2025-08-27 17:00:00,0.703,17,2,8,False,True,80.9,0.0,clear,10,none,0.552,4.04
2025-08-27 17:30:00,0.81,17,2,8,False,True,67.9,0.0,cloudy,6,none,0.607,4.21
2025-08-27 18:00:00,0.69,18,2,8,False,True,75.5,0.0,clear,8,none,0.552,4.15
2025-08-27 18:30:00,0.86,18,2,8,False,True,74.4,0.0,cloudy,10,none,0.607,4.34
2025-08-27 19:00:00,0.708,19,2,8,False,True,84.6,0.0,partly_cloudy,9,none,0.552,4.38
2025-08-27 19:30:00,0.682,19,2,8,False,True,74.8,0.0,clear,7,none,0.552,4.35
2025-08-27 20:00:00,0.712,20,2,8,False,True,82.6,0.0,clear,6,none,0.552,4.03
2025-08-27 20:30:00,0.616,20,2,8,False,True,79.5,0.1,light_rain,4,none,0.552,4.06
2025-08-27 21:00:00,0.487,21,2,8,False,False,71.7,0.0,clear,4,none,0.48,4.36
2025-08-27 21:30:00,0.619,21,2,8,False,False,87.1,0.0,clear,3,none,0.48,4.22
2025-08-27 22:00:00,0.294,22,2,8,False,False,83.4,0.0,cloudy,3,none,0.48,4.38
2025-08-27 22:30:00,0.376,22,2,8,False,False,73.9,0.0,partly_cloudy,6,none,0.48,4.34
2025-08-27 23:00:00,0.23,23,2,8,False,False,73.2,0.0,clear,7,none,0.48,4.39
2025-08-27 23:30:00,0.214,23,2,8,False,False,87.1,4.5,light_rain,7,none,0.48,4.16
2025-08-28 00:00:00,0.084,0,3,8,False,False,78.1,0.0,cloudy,2,none,0.48,4.35
2025-08-28 00:30:00,0.102,0,3,8,False,False,74.3,0.0,clear,3,none,0.48,4.18
2025-08-28 01:00:00,0.038,1,3,8,False,False,81.3,0.0,clear,1,none,0.48,4.23
2025-08-28 01:30:00,0.05,1,3,8,False,False,79.8,0.0,cloudy,1,none,0.48,4.26
2025-08-28 02:00:00,0.03,2,3,8,False,False,72.8,0.0,clear,2,none,0.408,4.12
2025-08-28 02:30:00,0.029,2,3,8,False,False,84.9,0.0,partly_cloudy,2,none,0.408,4.22
2025-08-28 03:00:00,0.024,3,3,8,False,False,84.5,0.4,light_rain,1,none,0.408,4.22
2025-08-28 03:30:00,0.02,3,3,8,False,False,88.1,0.0,cloudy,1,none,0.408,4.31
2025-08-28 04:00:00,0.021,4,3,8,False,False,74.7,0.0,cloudy,1,none,0.408,4.21
2025-08-28 04:30:00,0.025,4,3,8,False,False,75.7,0.0,clear,2,none,0.408,4.28
2025-08-28 05:00:00,0.052,5,3,8,False,False,90.4,5.5,light_rain,3,none,0.408,4.09
2025-08-28 05:30:00,0.051,5,3,8,False,False,91.6,0.0,clear,1,none,0.408,4.29
2025-08-28 06:00:00,0.077,6,3,8,False,False,75.2,0.0,cloudy,7,none,0.48,4.09
2025-08-28 06:30:00,0.107,6,3,8,False,False,77.2,0.0,clear,7,none,0.48,4.27
2025-08-28 07:00:00,0.241,7,3,8,False,True,80.0,0.0,cloudy,7,none,0.48,4.16
2025-08-28 07:30:00,0.306,7,3,8,False,True,82.1,0.0,clear,7,none,0.48,4.01
2025-08-28 08:00:00,0.43,8,3,8,False,True,77.7,0.0,partly_cloudy,7,none,0.48,4.13
2025-08-28 08:30:00,0.368,8,3,8,False,True,74.6,0.0,cloudy,10,none,0.48,4.13
2025-08-28 09:00:00,0.443,9,3,8,False,True,71.8,0.0,clear,8,none,0.48,4.36
2025-08-28 09:30:00,0.578,9,3,8,False,True,86.8,0.0,clear,10,none,0.48,4.19
2025-08-28 10:00:00,0.709,10,3,8,False,False,73.7,0.0,cloudy,4,none,0.48,4.37
2025-08-28 10:30:00,0.57,10,3,8,False,False,83.7,0.2,light_rain,4,none,0.48,4.09
2025-08-28 11:00:00,0.619,11,3,8,False,False,79.9,1.5,light_rain,6,none,0.48,4.11
2025-08-28 11:30:00,0.746,11,3,8,False,False,88.1,0.0,partly_cloudy,3,festival,0.48,4.07
2025-08-28 12:00:00,0.606,12,3,8,False,False,76.9,0.0,clear,4,none,0.48,4.2
2025-08-28 12:30:00,0.694,12,3,8,False,False,76.5,0.0,cloudy,3,none,0.48,4.25
2025-08-28 13:00:00,0.553,13,3,8,False,False,67.2,0.0,partly_cloudy,4,none,0.48,4.07
2025-08-28 13:30:00,0.864,13,3,8,False,False,80.8,0.0,clear,3,none,0.528,4.03
2025-08-28 14:00:00,0.525,14,3,8,False,False,72.3,0.0,clear,3,none,0.48,4.06
2025-08-28 14:30:00,0.552,14,3,8,False,False,82.3,0.0,cloudy,6,none,0.48,4.11
2025-08-28 15:00:00,0.68,15,3,8,False,False,84.2,0.0,cloudy,7,sports_game,0.48,4.32
2025-08-28 15:30:00,0.491,15,3,8,False,False,82.5,0.0,clear,3,none,0.48,4.08
2025-08-28 16:00:00,0.499,16,3,8,False,False,83.4,0.0,clear,3,none,0.48,4.41
2025-08-28 16:30:00,0.56,16,3,8,False,False,76.6,0.0,cloudy,4,none,0.48,4.0
2025-08-28 17:00:00,0.799,17,3,8,False,True,81.4,0.0,partly_cloudy,7,none,0.552,4.16
2025-08-28 17:30:00,0.656,17,3,8,False,True,75.4,0.0,clear,6,none,0.552,4.33
2025-08-28 18:00:00,0.621,18,3,8,False,True,78.4,0.0,cloudy,7,conference,0.552,4.2
2025-08-28 18:30:00,0.691,18,3,8,False,True,81.6,0.0,clear,7,none,0.552,4.35
2025-08-28 19:00:00,0.799,19,3,8,False,True,82.4,0.0,clear,10,none,0.552,4.2
2025-08-28 19:30:00,0.832,19,3,8,False,True,87.7,0.0,cloudy,6,none,0.607,4.19
2025-08-28 20:00:00,0.778,20,3,8,False,True,71.8,0.0,clear,4,none,0.552,4.24
2025-08-28 20:30:00,0.871,20,3,8,False,True,80.5,0.2,light_rain,3,none,0.607,4.2
2025-08-28 21:00:00,0.663,21,3,8,False,False,71.0,0.0,clear,5,none,0.48,4.38
2025-08-28 21:30:00,0.526,21,3,8,False,False,86.9,3.9,light_rain,4,none,0.48,4.13
2025-08-28 22:00:00,0.397,22,3,8,False,False,88.3,0.0,partly_cloudy,5,none,0.48,4.19
2025-08-28 22:30:00,0.304,22,3,8,False,False,75.9,0.0,clear,6,none,0.48,4.31
2025-08-28 23:00:00,0.214,23,3,8,False,False,83.6,0.0,clear,5,none,0.48,4.15
2025-08-28 23:30:00,0.198,23,3,8,False,False,80.0,0.0,clear,7,none,0.48,4.26
2025-08-29 00:00:00,0.086,0,4,8,False,False,79.4,0.0,clear,1,none,0.48,4.04
2025-08-29 00:30:00,0.094,0,4,8,False,False,93.2,0.0,cloudy,2,none,0.48,4.27
2025-08-29 01:00:00,0.052,1,4,8,False,False,70.8,0.0,clear,2,none,0.48,4.19
2025-08-29 01:30:00,0.057,1,4,8,False,False,78.0,0.0,partly_cloudy,1,none,0.48,4.38
2025-08-29 02:00:00,0.027,2,4,8,False,False,79.4,0.0,clear,1,none,0.408,4.27
2025-08-29 02:30:00,0.032,2,4,8,False,False,69.7,0.0,clear,3,none,0.408,4.13
2025-08-29 03:00:00,0.02,3,4,8,False,False,71.2,0.0,cloudy,2,none,0.408,4.33
2025-08-29 03:30:00,0.02,3,4,8,False,False,76.8,0.0,partly_cloudy,1,none,0.408,4.33
2025-08-29 04:00:00,0.02,4,4,8,False,False,68.3,0.0,clear,2,none,0.408,4.31
2025-08-29 04:30:00,0.024,4,4,8,False,False,91.7,0.0,clear,3,none,0.408,4.12
2025-08-29 05:00:00,0.043,5,4,8,False,False,72.2,0.0,clear,2,none,0.408,4.39
2025-08-29 05:30:00,0.055,5,4,8,False,False,92.6,0.0,clear,1,none,0.408,4.35
2025-08-29 06:00:00,0.123,6,4,8,False,False,68.5,0.0,partly_cloudy,3,none,0.48,4.17
2025-08-29 06:30:00,0.096,6,4,8,False,False,69.2,0.0,cloudy,7,none,0.48,4.27
2025-08-29 07:00:00,0.214,7,4,8,False,True,89.9,0.0,clear,10,none,0.48,4.09
2025-08-29 07:30:00,0.307,7,4,8,False,True,84.9,0.0,clear,8,none,0.48,4.0
2025-08-29 08:00:00,0.336,8,4,8,False,True,85.7,0.0,cloudy,7,none,0.48,4.38
2025-08-29 08:30:00,0.363,8,4,8,False,True,80.4,0.0,cloudy,6,none,0.48,4.4
2025-08-29 09:00:00,0.394,9,4,8,False,True,71.4,0.0,partly_cloudy,8,none,0.48,4.05
2025-08-29 09:30:00,0.431,9,4,8,False,True,78.0,0.0,partly_cloudy,6,conference,0.48,4.36
2025-08-29 10:00:00,0.519,10,4,8,False,False,80.3,0.0,partly_cloudy,6,none,0.48,4.21
2025-08-29 10:30:00,0.524,10,4,8,False,False,87.4,0.0,clear,6,none,0.48,4.32
2025-08-29 11:00:00,0.596,11,4,8,False,False,85.9,0.0,clear,4,none,0.48,4.0
2025-08-29 11:30:00,0.63,11,4,8,False,False,68.3,0.0,clear,4,none,0.48,4.07
2025-08-29 12:00:00,0.652,12,4,8,False,False,82.7,0.0,clear,5,none,0.48,4.33
2025-08-29 12:30:00,0.586,12,4,8,False,False,84.8,0.0,cloudy,3,none,0.48,4.4
2025-08-29 13:00:00,0.57,13,4,8,False,False,82.5,0.0,cloudy,5,none,0.48,4.31
2025-08-29 13:30:00,0.659,13,4,8,False,False,91.8,0.0,partly_cloudy,7,none,0.48,4.36
2025-08-29 14:00:00,0.622,14,4,8,False,False,78.8,0.0,cloudy,6,conference,0.48,4.11
2025-08-29 14:30:00,0.518,14,4,8,False,False,84.7,0.0,clear,5,none,0.48,4.03
2025-08-29 15:00:00,0.582,15,4,8,False,False,88.1,0.0,cloudy,6,none,0.48,4.26
2025-08-29 15:30:00,0.512,15,4,8,False,False,89.3,0.0,clear,4,none,0.48,4.05
2025-08-29 16:00:00,0.625,16,4,8,False,False,84.9,0.0,partly_cloudy,4,none,0.48,4.35
2025-08-29 16:30:00,0.51,16,4,8,False,False,90.8,0.0,cloudy,3,none,0.48,4.04
2025-08-29 17:00:00,0.52,17,4,8,False,True,84.9,0.0,clear,7,none,0.552,4.23
2025-08-29 17:30:00,0.587,17,4,8,False,True,79.1,0.0,cloudy,7,none,0.552,4.02
2025-08-29 18:00:00,0.589,18,4,8,False,True,70.4,0.0,partly_cloudy,9,none,0.552,4.0
