timestamp,utilization_rate,hour_of_day,day_of_week,month,is_weekend,is_peak_hour,temperature_f,precipitation_mm,weather_condition,traffic_congestion_index,local_event,current_price,gas_price_per_gallon,utilization_lag_1,utilization_lag_2,utilization_lag_24,utilization_rolling_mean_3,utilization_rolling_mean_6
2025-07-20 07:00:00,0.29100000000000004,7,6,7,True,True,76.75,0.0,clear,9.0,none,0.48,4.3149999999999995,0.115,0.063,0.3715,0.1563333333333334,0.09350000000000003
2025-07-20 08:00:00,0.4405,8,6,7,True,True,78.25,0.0,partly_cloudy,6.0,none,0.48,4.215,0.29100000000000004,0.115,0.5045,0.28216666666666673,0.15975000000000003
2025-07-20 09:00:00,0.632,9,6,7,True,True,77.4,0.0,partly_cloudy,9.0,none,0.48,4.35,0.4405,0.29100000000000004,0.5405,0.45450000000000007,0.26066666666666666
2025-07-20 10:00:00,0.6859999999999999,10,6,7,True,False,73.5,2.2,clear,5.0,none,0.48,4.17,0.632,0.4405,0.8235,0.5861666666666667,0.37125
2025-07-20 11:00:00,0.8875,11,6,7,True,False,77.94999999999999,2.7,light_rain,4.0,none,0.504,4.245,0.6859999999999999,0.632,0.8965,0.7351666666666666,0.5086666666666667
2025-07-20 12:00:00,0.97,12,6,7,True,False,78.45,3.9,light_rain,5.5,none,0.528,4.265,0.8875,0.6859999999999999,0.81,0.8478333333333333,0.6511666666666667
2025-07-20 13:00:00,0.819,13,6,7,True,False,85.6,0.0,cloudy,6.0,none,0.504,4.295,0.97,0.8875,0.865,0.8921666666666667,0.7391666666666666
2025-07-20 14:00:00,0.7685,14,6,7,True,False,74.15,0.0,cloudy,3.0,none,0.504,4.02,0.819,0.97,0.6495,0.8525,0.7938333333333333
2025-07-20 15:00:00,0.7395,15,6,7,True,False,76.94999999999999,0.0,clear,6.0,none,0.48,4.275,0.7685,0.819,0.786,0.7756666666666666,0.8117500000000001
2025-07-20 16:00:00,0.7135,16,6,7,True,False,85.75,0.0,clear,3.5,none,0.48,4.215,0.7395,0.7685,0.74,0.7404999999999999,0.8163333333333332
2025-07-20 17:00:00,0.794,17,6,7,True,True,78.7,0.0,cloudy,10.0,none,0.5795,4.16,0.7135,0.7395,0.8145,0.749,0.80075
2025-07-20 18:00:00,0.9295,18,6,7,True,True,77.5,0.0,clear,8.0,none,0.607,4.295,0.794,0.7135,0.98,0.8123333333333335,0.794
2025-07-20 19:00:00,0.972,19,6,7,True,True,77.55,0.0,cloudy,9.5,none,0.607,4.27,0.9295,0.794,0.845,0.8985,0.8195
2025-07-20 20:00:00,0.852,20,6,7,True,True,76.65,0.0,cloudy,4.0,none,0.607,4.21,0.972,0.9295,0.9199999999999999,0.9178333333333334,0.8334166666666668
2025-07-20 21:00:00,0.6115,21,6,7,True,False,77.65,0.0,cloudy,5.0,none,0.48,4.205,0.852,0.972,0.5735,0.8118333333333334,0.8120833333333334
2025-07-20 22:00:00,0.45999999999999996,22,6,7,True,False,71.7,1.8,cloudy,5.0,none,0.48,4.09,0.6115,0.852,0.441,0.6411666666666668,0.7698333333333335
2025-07-20 23:00:00,0.243,23,6,7,True,False,82.35,0.0,clear,5.5,none,0.48,4.12,0.45999999999999996,0.6115,0.248,0.43816666666666676,0.6779999999999999
2025-07-21 00:00:00,0.11249999999999999,0,0,7,False,False,91.0,0.0,partly_cloudy,2.5,none,0.48,4.195,0.243,0.45999999999999996,0.108,0.27183333333333337,0.5418333333333333
2025-07-21 01:00:00,0.0465,1,0,7,False,False,71.85,0.0,clear,2.0,none,0.48,4.245,0.11249999999999999,0.243,0.073,0.13400000000000004,0.38758333333333334
2025-07-21 02:00:00,0.03,2,0,7,False,False,76.69999999999999,0.0,clear,2.0,none,0.408,4.345,0.0465,0.11249999999999999,0.043,0.06300000000000004,0.2505833333333333
2025-07-21 03:00:00,0.024,3,0,7,False,False,84.85,0.0,clear,3.0,none,0.408,4.35,0.03,0.0465,0.026500000000000003,0.03350000000000004,0.15266666666666667
2025-07-21 04:00:00,0.020999999999999998,4,0,7,False,False,77.55000000000001,4.6,light_rain,2.0,none,0.408,4.345000000000001,0.024,0.03,0.0225,0.025000000000000036,0.07950000000000002
2025-07-21 05:00:00,0.0565,5,0,7,False,False,81.85,0.0,partly_cloudy,1.5,none,0.408,4.15,0.020999999999999998,0.024,0.063,0.033833333333333375,0.048416666666666684
2025-07-21 06:00:00,0.0925,6,0,7,False,False,71.0,0.0,clear,3.5,none,0.48,4.25,0.0565,0.020999999999999998,0.115,0.056666666666666705,0.04508333333333334
2025-07-21 07:00:00,0.202,7,0,7,False,True,80.05,0.0,clear,7.0,none,0.48,4.23,0.0925,0.0565,0.29100000000000004,0.11700000000000005,0.07100000000000002
2025-07-21 08:00:00,0.406,8,0,7,False,True,78.5,0.0,clear,7.5,none,0.48,4.17,0.202,0.0925,0.4405,0.23350000000000004,0.13366666666666668
2025-07-21 09:00:00,0.506,9,0,7,False,True,81.1,0.0,clear,6.0,none,0.48,4.305,0.406,0.202,0.632,0.37133333333333335,0.21400000000000005
2025-07-21 10:00:00,0.5920000000000001,10,0,7,False,False,72.0,0.0,clear,6.5,none,0.48,4.154999999999999,0.506,0.406,0.6859999999999999,0.5013333333333334,0.30916666666666676
2025-07-21 11:00:00,0.7515000000000001,11,0,7,False,False,85.69999999999999,0.0,partly_cloudy,6.5,none,0.48,4.175,0.5920000000000001,0.506,0.8875,0.6165,0.42500000000000004
2025-07-21 12:00:00,0.6605,12,0,7,False,False,82.1,0.0,clear,6.0,none,0.48,4.285,0.7515000000000001,0.5920000000000001,0.97,0.668,0.5196666666666667
2025-07-21 13:00:00,0.6234999999999999,13,0,7,False,False,77.30000000000001,0.0,clear,6.0,none,0.48,4.205,0.6605,0.7515000000000001,0.819,0.6785,0.5899166666666668
2025-07-21 14:00:00,0.6935,14,0,7,False,False,87.6,0.0,cloudy,5.0,none,0.48,4.165,0.6234999999999999,0.6605,0.7685,0.6591666666666667,0.6378333333333334
2025-07-21 15:00:00,0.538,15,0,7,False,False,80.25,0.0,cloudy,4.5,none,0.48,4.3,0.6935,0.6234999999999999,0.7395,0.6183333333333333,0.6431666666666667
2025-07-21 16:00:00,0.596,16,0,7,False,False,75.85,0.0,clear,4.0,none,0.48,4.095,0.538,0.6935,0.7135,0.6091666666666667,0.6438333333333334
2025-07-21 17:00:00,0.6905,17,0,7,False,True,81.3,0.0,clear,8.0,none,0.552,4.075,0.596,0.538,0.794,0.6081666666666666,0.6336666666666667
2025-07-21 18:00:00,0.6575,18,0,7,False,True,78.95,0.0,cloudy,9.5,none,0.552,4.23,0.6905,0.596,0.9295,0.648,0.6331666666666668
2025-07-21 19:00:00,0.9435,19,0,7,False,True,80.55,0.0,partly_cloudy,6.5,none,0.607,4.26,0.6575,0.6905,0.972,0.7638333333333334,0.6865
2025-07-21 20:00:00,0.677,20,0,7,False,True,87.75,3.5,light_rain,4.5,none,0.5795,4.145,0.9435,0.6575,0.852,0.7593333333333333,0.68375
2025-07-21 21:00:00,0.626,21,0,7,False,False,85.3,0.0,cloudy,5.0,none,0.48,4.385,0.677,0.9435,0.6115,0.7488333333333334,0.6984166666666667
2025-07-21 22:00:00,0.34950000000000003,22,0,7,False,False,79.4,0.0,clear,4.0,none,0.48,4.33,0.626,0.677,0.45999999999999996,0.5508333333333333,0.6573333333333333
2025-07-21 23:00:00,0.1865,23,0,7,False,False,76.0,0.0,clear,5.5,none,0.48,4.205,0.34950000000000003,0.626,0.243,0.3873333333333333,0.5733333333333334
2025-07-22 00:00:00,0.1045,0,1,7,False,False,77.3,0.0,clear,1.0,none,0.48,4.1850000000000005,0.1865,0.34950000000000003,0.11249999999999999,0.21350000000000002,0.48116666666666674
2025-07-22 01:00:00,0.0595,1,1,7,False,False,78.0,4.3,light_rain,2.5,none,0.48,4.105,0.1045,0.1865,0.0465,0.11683333333333333,0.33383333333333337
2025-07-22 02:00:00,0.028499999999999998,2,1,7,False,False,81.15,0.0,partly_cloudy,1.0,none,0.408,4.1850000000000005,0.0595,0.1045,0.03,0.06416666666666666,0.22575
2025-07-22 03:00:00,0.020999999999999998,3,1,7,False,False,81.25,0.0,clear,2.0,none,0.408,4.220000000000001,0.028499999999999998,0.0595,0.024,0.03633333333333333,0.12491666666666669
2025-07-22 04:00:00,0.02,4,1,7,False,False,77.45,0.0,clear,2.0,none,0.408,4.1899999999999995,0.020999999999999998,0.028499999999999998,0.020999999999999998,0.023166666666666665,0.07000000000000002
2025-07-22 05:00:00,0.0505,5,1,7,False,False,84.55000000000001,0.0,cloudy,2.5,none,0.408,4.33,0.02,0.020999999999999998,0.0565,0.0305,0.047333333333333345
2025-07-22 06:00:00,0.10250000000000001,6,1,7,False,False,75.4,0.0,cloudy,6.0,none,0.48,4.220000000000001,0.0505,0.02,0.0925,0.05766666666666667,0.04700000000000002
2025-07-22 07:00:00,0.212,7,1,7,False,True,76.6,0.0,partly_cloudy,8.0,none,0.48,4.1,0.10250000000000001,0.0505,0.202,0.12166666666666666,0.07241666666666668
2025-07-22 08:00:00,0.353,8,1,7,False,True,86.35,0.0,clear,7.5,none,0.48,4.295,0.212,0.10250000000000001,0.406,0.2225,0.12650000000000003
2025-07-22 09:00:00,0.5005,9,1,7,False,True,82.85,0.0,clear,8.0,none,0.48,4.28,0.353,0.212,0.506,0.35516666666666663,0.2064166666666667
2025-07-22 10:00:00,0.604,10,1,7,False,False,74.30000000000001,0.0,clear,4.0,none,0.48,4.12,0.5005,0.353,0.5920000000000001,0.48583333333333334,0.30375
2025-07-22 11:00:00,0.733,11,1,7,False,False,89.05,0.0,clear,6.0,none,0.504,4.085,0.604,0.5005,0.7515000000000001,0.6124999999999999,0.4175
2025-07-22 12:00:00,0.746,12,1,7,False,False,83.4,0.0,partly_cloudy,4.5,none,0.504,4.33,0.733,0.604,0.6605,0.6943333333333334,0.5247499999999999
2025-07-22 13:00:00,0.744,13,1,7,False,False,77.0,0.0,cloudy,3.5,none,0.504,4.300000000000001,0.746,0.733,0.6234999999999999,0.741,0.6134166666666667
2025-07-22 14:00:00,0.6255,14,1,7,False,False,83.15,0.0,partly_cloudy,4.0,none,0.48,4.3100000000000005,0.744,0.746,0.6935,0.7051666666666666,0.6588333333333333
2025-07-22 15:00:00,0.486,15,1,7,False,False,81.0,3.4,clear,3.0,none,0.48,4.390000000000001,0.6255,0.744,0.538,0.6184999999999999,0.6564166666666666
2025-07-22 16:00:00,0.6455,16,1,7,False,False,82.69999999999999,3.4,light_rain,3.5,none,0.48,4.215,0.486,0.6255,0.596,0.5856666666666667,0.6633333333333333
2025-07-22 17:00:00,0.642,17,1,7,False,True,84.15,0.0,clear,7.5,none,0.552,4.3100000000000005,0.6455,0.486,0.6905,0.5911666666666666,0.6481666666666667
2025-07-22 18:00:00,0.866,18,1,7,False,True,83.75,0.0,clear,7.5,none,0.607,4.359999999999999,0.642,0.6455,0.6575,0.7178333333333334,0.6681666666666667
2025-07-22 19:00:00,0.829,19,1,7,False,True,79.45,0.0,cloudy,8.0,none,0.5795,4.24,0.866,0.642,0.9435,0.7789999999999999,0.6823333333333333
2025-07-22 20:00:00,0.6385000000000001,20,1,7,False,True,84.3,0.0,partly_cloudy,3.5,none,0.552,4.1850000000000005,0.829,0.866,0.677,0.7778333333333333,0.6845
2025-07-22 21:00:00,0.5565,21,1,7,False,False,81.35,5.1,light_rain,5.0,none,0.48,4.324999999999999,0.6385000000000001,0.829,0.626,0.6746666666666666,0.69625
2025-07-22 22:00:00,0.38,22,1,7,False,False,79.55,0.0,partly_cloudy,5.0,none,0.48,4.195,0.5565,0.6385000000000001,0.34950000000000003,0.525,0.652
2025-07-22 23:00:00,0.2475,23,1,7,False,False,79.0,0.0,clear,5.0,none,0.48,4.195,0.38,0.5565,0.1865,0.39466666666666667,0.58625
2025-07-23 00:00:00,0.105,0,2,7,False,False,74.94999999999999,0.0,clear,3.0,none,0.48,4.1850000000000005,0.2475,0.38,0.1045,0.24416666666666667,0.45941666666666664
2025-07-23 01:00:00,0.056,1,2,7,False,False,86.15,5.2,partly_cloudy,3.0,none,0.48,4.3100000000000005,0.105,0.2475,0.0595,0.13616666666666666,0.3305833333333334
2025-07-23 02:00:00,0.0325,2,2,7,False,False,74.75,0.0,clear,1.0,none,0.408,4.25,0.056,0.105,0.028499999999999998,0.0645,0.22958333333333336
2025-07-23 03:00:00,0.02,3,2,7,False,False,84.6,5.3,cloudy,2.0,none,0.408,4.1,0.0325,0.056,0.020999999999999998,0.036166666666666666,0.1401666666666667
2025-07-23 04:00:00,0.02,4,2,7,False,False,81.75,0.0,clear,1.0,none,0.408,4.220000000000001,0.02,0.0325,0.02,0.02416666666666667,0.08016666666666668
2025-07-23 05:00:00,0.053,5,2,7,False,False,78.05000000000001,7.4,light_rain,1.0,none,0.408,4.11,0.02,0.02,0.0505,0.031,0.047750000000000015
2025-07-23 06:00:00,0.107,6,2,7,False,False,78.75,0.0,clear,4.5,none,0.48,4.255000000000001,0.053,0.02,0.10250000000000001,0.06,0.048083333333333346
2025-07-23 07:00:00,0.2615,7,2,7,False,True,72.85,0.0,cloudy,10.0,none,0.48,4.105,0.107,0.053,0.212,0.14049999999999999,0.08233333333333336
2025-07-23 08:00:00,0.40249999999999997,8,2,7,False,True,77.45,0.3,partly_cloudy,10.0,none,0.48,4.355,0.2615,0.107,0.353,0.257,0.14400000000000002
2025-07-23 09:00:00,0.40700000000000003,9,2,7,False,True,82.75,0.0,clear,8.0,none,0.48,4.165,0.40249999999999997,0.2615,0.5005,0.35700000000000004,0.20850000000000002
2025-07-23 10:00:00,0.515,10,2,7,False,False,81.85,0.0,clear,6.0,none,0.48,4.335,0.40700000000000003,0.40249999999999997,0.604,0.4415,0.291
2025-07-23 11:00:00,0.6945,11,2,7,False,False,83.55,0.0,cloudy,5.5,none,0.504,4.0649999999999995,0.515,0.40700000000000003,0.733,0.5388333333333334,0.3979166666666667
2025-07-23 12:00:00,0.653,12,2,7,False,False,84.4,0.0,clear,5.0,none,0.48,4.205,0.6945,0.515,0.746,0.6208333333333333,0.48891666666666667
2025-07-23 13:00:00,0.6315,13,2,7,False,False,84.95,0.0,partly_cloudy,3.5,none,0.48,4.154999999999999,0.653,0.6945,0.744,0.6596666666666667,0.5505833333333333
2025-07-23 14:00:00,0.609,14,2,7,False,False,82.69999999999999,0.0,clear,4.0,none,0.48,4.16,0.6315,0.653,0.6255,0.6311666666666667,0.5850000000000001
2025-07-23 15:00:00,0.5735,15,2,7,False,False,76.55,0.0,clear,4.0,none,0.48,4.085,0.609,0.6315,0.486,0.6046666666666667,0.61275
2025-07-23 16:00:00,0.5800000000000001,16,2,7,False,False,75.45,0.0,clear,4.5,none,0.48,4.18,0.5735,0.609,0.6455,0.5875,0.6235833333333334
2025-07-23 17:00:00,0.7115,17,2,7,False,True,90.30000000000001,0.0,clear,7.5,none,0.552,4.1850000000000005,0.5800000000000001,0.5735,0.642,0.6216666666666667,0.6264166666666667
2025-07-23 18:00:00,0.83,18,2,7,False,True,75.65,0.0,partly_cloudy,10.0,none,0.607,4.195,0.7115,0.5800000000000001,0.866,0.7071666666666667,0.6559166666666667
2025-07-23 19:00:00,0.917,19,2,7,False,True,77.95,2.1,light_rain,6.5,none,0.607,4.375,0.83,0.7115,0.829,0.8195,0.7035
2025-07-23 20:00:00,0.7324999999999999,20,2,7,False,True,76.65,0.0,clear,5.0,none,0.552,4.165,0.917,0.83,0.6385000000000001,0.8264999999999999,0.7240833333333333
2025-07-23 21:00:00,0.634,21,2,7,False,False,79.94999999999999,0.0,clear,5.0,none,0.48,4.305,0.7324999999999999,0.917,0.5565,0.7611666666666667,0.7341666666666667
2025-07-23 22:00:00,0.349,22,2,7,False,False,87.45,0.0,cloudy,5.5,none,0.48,4.13,0.634,0.7324999999999999,0.38,0.5718333333333333,0.6956666666666665
2025-07-23 23:00:00,0.176,23,2,7,False,False,84.44999999999999,0.0,clear,4.0,none,0.48,4.220000000000001,0.349,0.634,0.2475,0.38633333333333336,0.6064166666666666
2025-07-24 00:00:00,0.118,0,3,7,False,False,77.0,0.0,partly_cloudy,1.0,none,0.48,4.1850000000000005,0.176,0.349,0.105,0.21433333333333335,0.4877500000000001
2025-07-24 01:00:00,0.057499999999999996,1,3,7,False,False,83.5,0.0,cloudy,2.0,none,0.48,4.275,0.118,0.176,0.056,0.11716666666666666,0.3445
2025-07-24 02:00:00,0.0305,2,3,7,False,False,80.4,0.0,partly_cloudy,2.5,none,0.408,4.225,0.057499999999999996,0.118,0.0325,0.06866666666666667,0.2275
2025-07-24 03:00:00,0.021,3,3,7,False,False,79.05000000000001,0.0,cloudy,2.5,none,0.408,4.16,0.0305,0.057499999999999996,0.02,0.036333333333333336,0.12533333333333335
2025-07-24 04:00:00,0.02,4,3,7,False,False,79.0,0.0,partly_cloudy,2.0,none,0.408,4.345000000000001,0.021,0.0305,0.02,0.023833333333333335,0.07050000000000002
2025-07-24 05:00:00,0.0505,5,3,7,False,False,76.55,0.0,clear,1.5,none,0.408,4.045,0.02,0.021,0.053,0.0305,0.04958333333333335
2025-07-24 06:00:00,0.098,6,3,7,False,False,79.85,0.0,cloudy,4.5,none,0.48,4.17,0.0505,0.02,0.107,0.05616666666666666,0.04625000000000001
2025-07-24 07:00:00,0.1945,7,3,7,False,True,82.1,0.0,partly_cloudy,10.0,none,0.48,4.345000000000001,0.098,0.0505,0.2615,0.11433333333333333,0.06908333333333334
2025-07-24 08:00:00,0.45799999999999996,8,3,7,False,True,88.35,0.0,partly_cloudy,7.5,none,0.48,4.23,0.1945,0.098,0.40249999999999997,0.25016666666666665,0.14033333333333334
2025-07-24 09:00:00,0.48050000000000004,9,3,7,False,True,75.0,0.0,clear,8.0,none,0.48,4.26,0.45799999999999996,0.1945,0.40700000000000003,0.37766666666666665,0.21691666666666667
2025-07-24 10:00:00,0.5575,10,3,7,False,False,77.35,0.0,clear,4.0,none,0.48,4.225,0.48050000000000004,0.45799999999999996,0.515,0.49866666666666665,0.3065
2025-07-24 11:00:00,0.6635,11,3,7,False,False,78.7,16.1,cloudy,5.0,none,0.48,4.13,0.5575,0.48050000000000004,0.6945,0.5671666666666667,0.4086666666666667
2025-07-24 12:00:00,0.806,12,3,7,False,False,82.6,0.0,cloudy,5.5,none,0.504,4.285,0.6635,0.5575,0.653,0.6756666666666667,0.5266666666666667
2025-07-24 13:00:00,0.6045,13,3,7,False,False,79.55,0.0,clear,6.0,none,0.48,4.145,0.806,0.6635,0.6315,0.6913333333333332,0.5950000000000001
2025-07-24 14:00:00,0.6495,14,3,7,False,False,77.15,0.0,partly_cloudy,5.0,none,0.48,4.245,0.6045,0.806,0.609,0.6866666666666666,0.6269166666666667
2025-07-24 15:00:00,0.58,15,3,7,False,False,77.5,6.9,light_rain,6.0,none,0.48,4.17,0.6495,0.6045,0.5735,0.6113333333333334,0.6435000000000001
2025-07-24 16:00:00,0.5935,16,3,7,False,False,79.44999999999999,0.0,partly_cloudy,4.0,none,0.48,4.15,0.58,0.6495,0.5800000000000001,0.6076666666666667,0.6495000000000001
2025-07-24 17:00:00,0.5529999999999999,17,3,7,False,True,75.75,0.0,partly_cloudy,7.5,none,0.552,4.205,0.5935,0.58,0.7115,0.5755,0.6310833333333333
2025-07-24 18:00:00,0.6165,18,3,7,False,True,87.15,0.0,partly_cloudy,6.5,none,0.552,4.300000000000001,0.5529999999999999,0.5935,0.83,0.5876666666666667,0.5995
2025-07-24 19:00:00,0.7110000000000001,19,3,7,False,True,87.8,0.0,clear,8.0,none,0.5795,4.235,0.6165,0.5529999999999999,0.917,0.6268333333333334,0.61725
2025-07-24 20:00:00,0.6285000000000001,20,3,7,False,True,77.80000000000001,0.0,clear,6.5,none,0.552,4.324999999999999,0.7110000000000001,0.6165,0.7324999999999999,0.652,0.61375
2025-07-24 21:00:00,0.6025,21,3,7,False,False,92.3,0.0,cloudy,4.5,none,0.48,4.220000000000001,0.6285000000000001,0.7110000000000001,0.634,0.6473333333333334,0.6175
2025-07-24 22:00:00,0.3085,22,3,7,False,False,85.05,0.0,cloudy,5.0,none,0.48,4.095000000000001,0.6025,0.6285000000000001,0.349,0.5131666666666667,0.5700000000000001
2025-07-24 23:00:00,0.1865,23,3,7,False,False,73.15,0.0,partly_cloudy,6.0,none,0.48,4.14,0.3085,0.6025,0.176,0.3658333333333334,0.5089166666666667
2025-07-25 00:00:00,0.10300000000000001,0,4,7,False,False,82.55000000000001,0.0,clear,1.5,none,0.48,4.09,0.1865,0.3085,0.118,0.19933333333333333,0.4233333333333334
2025-07-25 01:00:00,0.053000000000000005,1,4,7,False,False,79.25,0.0,cloudy,2.0,none,0.48,4.235,0.10300000000000001,0.1865,0.057499999999999996,0.11416666666666668,0.3136666666666667
2025-07-25 02:00:00,0.0265,2,4,7,False,False,77.75,4.3,light_rain,3.0,none,0.408,4.29,0.053000000000000005,0.10300000000000001,0.0305,0.06083333333333334,0.21333333333333337
2025-07-25 03:00:00,0.02,3,4,7,False,False,78.15,1.0,light_rain,3.0,none,0.408,4.32,0.0265,0.053000000000000005,0.021,0.03316666666666667,0.11625000000000002
2025-07-25 04:00:00,0.0205,4,4,7,False,False,85.85,0.0,clear,2.5,none,0.408,4.11,0.02,0.0265,0.02,0.022333333333333334,0.06825000000000002
2025-07-25 05:00:00,0.057999999999999996,5,4,7,False,False,75.3,0.0,clear,1.5,none,0.408,4.25,0.0205,0.02,0.0505,0.03283333333333333,0.04683333333333336
2025-07-25 06:00:00,0.0885,6,4,7,False,False,76.6,12.3,heavy_rain,7.0,none,0.48,4.275,0.057999999999999996,0.0205,0.098,0.05566666666666666,0.04441666666666669
2025-07-25 07:00:00,0.253,7,4,7,False,True,81.35,0.0,partly_cloudy,9.5,none,0.48,4.17,0.0885,0.057999999999999996,0.1945,0.13316666666666666,0.07775000000000003
2025-07-25 08:00:00,0.4365,8,4,7,False,True,85.8,0.0,clear,7.5,none,0.48,4.02,0.253,0.0885,0.45799999999999996,0.25933333333333336,0.14608333333333334
2025-07-25 09:00:00,0.4125,9,4,7,False,True,77.30000000000001,0.0,clear,7.0,none,0.48,4.3149999999999995,0.4365,0.253,0.48050000000000004,0.3673333333333333,0.21150000000000002
2025-07-25 10:00:00,0.496,10,4,7,False,False,75.4,0.0,cloudy,5.5,none,0.48,4.245,0.4125,0.4365,0.5575,0.4483333333333333,0.29075
2025-07-25 11:00:00,0.64,11,4,7,False,False,83.1,11.5,heavy_rain,3.5,none,0.48,4.1899999999999995,0.496,0.4125,0.6635,0.5161666666666666,0.38775000000000004
2025-07-25 12:00:00,0.761,12,4,7,False,False,82.15,3.0,cloudy,5.5,none,0.504,4.199999999999999,0.64,0.496,0.806,0.6323333333333333,0.49983333333333335
2025-07-25 13:00:00,0.56,13,4,7,False,False,74.4,0.0,clear,3.5,none,0.48,4.325,0.761,0.64,0.6045,0.6536666666666666,0.551
2025-07-25 14:00:00,0.6579999999999999,14,4,7,False,False,85.15,0.0,clear,5.0,none,0.48,4.195,0.56,0.761,0.6495,0.6596666666666666,0.5879166666666666
2025-07-25 15:00:00,0.5795,15,4,7,False,False,75.6,0.0,clear,6.0,none,0.48,4.195,0.6579999999999999,0.56,0.58,0.5991666666666666,0.6157499999999999
2025-07-25 16:00:00,0.6345000000000001,16,4,7,False,False,73.2,0.0,clear,6.0,none,0.48,4.3149999999999995,0.5795,0.6579999999999999,0.5935,0.624,0.6388333333333334
2025-07-25 17:00:00,0.7265,17,4,7,False,True,81.25,9.0,partly_cloudy,8.5,none,0.552,4.25,0.6345000000000001,0.5795,0.5529999999999999,0.6468333333333334,0.65325
2025-07-25 18:00:00,0.8095,18,4,7,False,True,83.69999999999999,0.0,clear,8.5,none,0.5795,4.255,0.7265,0.6345000000000001,0.6165,0.7235,0.6613333333333333
2025-07-25 19:00:00,0.7244999999999999,19,4,7,False,True,79.0,0.0,partly_cloudy,9.0,none,0.5795,4.345,0.8095,0.7265,0.7110000000000001,0.7535,0.6887500000000001
2025-07-25 20:00:00,0.7030000000000001,20,4,7,False,True,84.15,0.5,cloudy,5.0,none,0.552,4.035,0.7244999999999999,0.8095,0.6285000000000001,0.7456666666666666,0.69625
2025-07-25 21:00:00,0.4965,21,4,7,False,False,82.9,0.0,cloudy,6.0,none,0.48,4.18,0.7030000000000001,0.7244999999999999,0.6025,0.6413333333333333,0.6824166666666667
2025-07-25 22:00:00,0.369,22,4,7,False,False,80.0,3.8,clear,4.0,none,0.48,4.115,0.4965,0.7030000000000001,0.3085,0.5228333333333334,0.6381666666666667
2025-07-25 23:00:00,0.2145,23,4,7,False,False,79.35,0.0,clear,5.0,none,0.48,4.0649999999999995,0.369,0.4965,0.1865,0.35999999999999993,0.5528333333333334
2025-07-26 00:00:00,0.1175,0,5,7,True,False,80.4,7.8,partly_cloudy,1.5,none,0.48,4.135,0.2145,0.369,0.10300000000000001,0.23366666666666666,0.4375
2025-07-26 01:00:00,0.053000000000000005,1,5,7,True,False,82.95,1.3,light_rain,2.5,none,0.48,4.285,0.1175,0.2145,0.053000000000000005,0.1283333333333333,0.32558333333333334
2025-07-26 02:00:00,0.041499999999999995,2,5,7,True,False,77.75,0.0,clear,2.5,none,0.408,4.13,0.053000000000000005,0.1175,0.0265,0.07066666666666663,0.21533333333333335
2025-07-26 03:00:00,0.025,3,5,7,True,False,76.25,0.0,clear,1.5,none,0.408,4.295,0.041499999999999995,0.053000000000000005,0.02,0.0398333333333333,0.13675
2025-07-26 04:00:00,0.0295,4,5,7,True,False,80.35,5.0,light_rain,2.5,none,0.408,4.275,0.025,0.041499999999999995,0.0205,0.031999999999999966,0.08016666666666666
2025-07-26 05:00:00,0.064,5,5,7,True,False,69.45,4.4,partly_cloudy,1.0,none,0.408,4.145,0.0295,0.025,0.057999999999999996,0.039499999999999966,0.055083333333333324
2025-07-26 06:00:00,0.134,6,5,7,True,False,84.9,0.0,partly_cloudy,6.0,none,0.48,4.21,0.064,0.0295,0.0885,0.0758333333333333,0.05783333333333333
2025-07-26 07:00:00,0.3505,7,5,7,True,True,81.94999999999999,0.0,clear,8.0,none,0.48,4.375,0.134,0.064,0.253,0.1828333333333333,0.10741666666666667
2025-07-26 08:00:00,0.41900000000000004,8,5,7,True,True,72.0,0.0,clear,7.0,none,0.48,4.275,0.3505,0.134,0.4365,0.30116666666666664,0.17033333333333334
2025-07-26 09:00:00,0.5994999999999999,9,5,7,True,True,74.85,1.5,light_rain,8.0,none,0.48,4.17,0.41900000000000004,0.3505,0.4125,0.45633333333333326,0.2660833333333333
2025-07-26 10:00:00,0.825,10,5,7,True,False,83.1,0.0,partly_cloudy,5.0,none,0.504,4.18,0.5994999999999999,0.41900000000000004,0.496,0.6144999999999999,0.39866666666666667
2025-07-26 11:00:00,0.786,11,5,7,True,False,77.25,0.0,partly_cloudy,7.0,none,0.504,4.12,0.825,0.5994999999999999,0.64,0.7368333333333332,0.519
2025-07-26 12:00:00,0.944,12,5,7,True,False,87.6,0.0,clear,5.5,festival,0.528,4.26,0.786,0.825,0.761,0.8516666666666666,0.654
2025-07-26 13:00:00,0.8220000000000001,13,5,7,True,False,77.85,4.4,light_rain,5.0,none,0.504,4.265000000000001,0.944,0.786,0.56,0.8506666666666667,0.7325833333333334
2025-07-26 14:00:00,0.766,14,5,7,True,False,82.30000000000001,0.0,clear,6.0,none,0.504,4.140000000000001,0.8220000000000001,0.944,0.6579999999999999,0.844,0.7904166666666667
2025-07-26 15:00:00,0.8055,15,5,7,True,False,82.5,0.0,cloudy,4.0,none,0.504,4.195,0.766,0.8220000000000001,0.5795,0.7978333333333333,0.82475
2025-07-26 16:00:00,0.5285,16,5,7,True,False,74.05,0.0,partly_cloudy,6.5,none,0.48,4.26,0.8055,0.766,0.6345000000000001,0.6999999999999998,0.7753333333333333
